id,county_name,hh_type1_income,hh_type1_size,hh_type1_workers,hh_type1_ht,hh_type1_h,hh_type1_ht_own,hh_type1_h_own,hh_type1_ht_rent,hh_type1_h_rent,rate,hh_type1_autos,hh_type1_vmt,hh_type1_transit_trips
'12095','Orange',50602,2.67,1.20959,53.96911,33.47442,59.73883,38.79191,45.35934,25.5395,20.49468,1.78787,19583.35987,44.33055
'17093','Kendall',60574,2.7,1.21097,55.23193,34.7396,57.53747,36.98939,41.31874,21.1628,20.49233,1.97264,25261.2084,22.39147
'36079','Putnam',63915,2.69,1.20119,61.81796,41.33114,65.30199,44.74625,42.62914,22.52196,20.48681,2.01811,25712.41453,56.62207
'51003','Albemarle',56592,2.43,1.09482,52.2386,31.76169,57.5252,36.23892,42.23206,23.28714,20.47691,1.91926,23618.15705,15.09896
'39153','Summit',48570,2.41,1.11623,48.91134,28.45979,53.18593,32.37248,39.17578,19.54849,20.45155,1.71437,19381.78602,30.37424
'55133','Waukesha',53043,2.45,1.15534,53.61359,33.17355,57.44891,36.72439,40.23031,20.78292,20.44005,1.82293,21773.03128,32.58939
'34041','Warren',56908,2.52,1.13508,57.18636,36.75027,62.62072,41.81426,40.17707,20.90021,20.43609,1.88256,24084.94299,14.62374
'34033','Salem',60259,2.59,1.16594,50.25472,29.83639,54.41673,33.75708,38.2545,18.532,20.41832,1.95467,24486.35352,10.87851
'08117','Summit',68750,2.52,1.46623,51.12969,30.71193,55.55859,35.02452,40.55918,20.419,20.41777,2.19968,29497.14059,4.60474
'29165','Platte',55749,2.5,1.17953,47.42766,27.01041,51.80688,30.95112,38.25374,18.75508,20.41726,1.89864,23227.22324,14.57558
'06079','San Luis Obispo',57365,2.43,1.01667,58.95221,38.54744,67.52347,46.54172,45.32626,25.83873,20.40477,1.85211,23264.54964,16.52123
'12081','Manatee',48679,2.29,0.87818,55.76491,35.36227,59.56507,38.90256,44.89359,25.23435,20.40265,1.67635,19510.98786,7.92265
'27131','Rice',58771,2.51,1.17004,48.68772,28.30419,52.83597,32.14083,34.73282,15.39752,20.38354,1.97924,25582.27014,7.23685
'39017','Butler',53651,2.53,1.15649,47.50241,27.14858,51.06469,30.42025,38.81675,19.17149,20.35383,1.82341,22360.13799,18.11213
'51199','York',57605,2.58,1.24044,50.66979,30.32919,52.59931,32.13046,43.57331,23.70441,20.3406,1.93993,23874.16796,16.98995
'55009','Brown',51952,2.42,1.17905,46.88424,26.54591,52.21988,31.47027,36.25035,16.73172,20.33832,1.79765,20944.3769,18.68886
'39113','Montgomery',47381,2.38,1.05352,47.4816,27.15097,52.20583,31.49638,38.89341,19.25143,20.33063,1.67167,18479.87947,44.58784
'55139','Winnebago',50974,2.33,1.13738,46.47421,26.15576,51.45612,30.69543,35.67312,16.31349,20.31845,1.75972,20572.70683,20.27166
'48029','Bexar',49221,2.77,1.20725,47.07018,26.76313,51.24508,30.40053,40.11953,20.70733,20.30706,1.75097,19253.98756,77.44188
'18127','Porter',60574,2.7,1.21097,45.07358,24.77908,47.40299,26.87133,36.84261,17.38611,20.29451,1.97442,24631.13177,22.97079
'42011','Berks',53470,2.56,1.15767,48.55047,28.2939,52.69374,31.93601,37.291,18.39638,20.25657,1.8062,21535.48214,17.78742
'23005','Cumberland',55380,2.37,1.16167,50.73762,30.48286,56.08453,34.9786,39.10904,20.70543,20.25476,1.86103,22564.31771,29.01606
'27141','Sherburne',65181,2.5,1.24547,48.58863,28.34246,50.69418,30.21218,36.36758,17.49025,20.24616,2.0907,27913.18546,12.25027
'06061','Placer',60330,2.66,1.1139,57.79506,37.58241,63.40095,42.89342,42.91512,23.48517,20.21265,1.89331,23288.42812,25.56074
'06053','Monterey',59271,3.12,1.28593,56.45984,36.26027,67.43206,46.69242,43.88622,24.30554,20.19958,1.93689,22966.00066,36.63745
'36029','Erie',47093,2.37,1.05489,47.97417,27.77574,53.09732,32.15924,37.94612,19.19546,20.19844,1.59967,17595.65057,63.11471
'29183','St. Charles',53227,2.47,1.12915,49.24617,29.04885,51.53549,31.21292,38.84551,19.21718,20.19733,1.79139,21955.77038,14.74319
'42071','Lancaster',54765,2.59,1.18313,48.05563,27.87138,52.06905,31.52504,38.61694,19.27875,20.18425,1.85436,21817.14331,10.24047
'49011','Davis',60796,3.05,1.34094,46.47143,26.28812,49.01346,28.62692,37.27892,17.83056,20.18331,1.99541,23680.55159,92.75137
'33013','Merrimack',63012,2.46,1.19136,50.57297,30.41258,55.49751,34.90483,37.8906,18.84351,20.16039,2.0165,25446.84293,25.1144
'34037','Sussex',63915,2.69,1.20119,56.73731,36.61266,59.35041,39.12523,42.14684,22.5835,20.12465,2.01783,25925.11242,39.46085
'34019','Hunterdon',63915,2.69,1.20119,60.73999,40.61786,64.18582,43.9125,40.32948,21.1029,20.12213,2.02083,25804.02735,50.63412
'19103','Johnson',51226,2.34,1.22725,48.02686,27.92121,53.57915,32.40624,39.58384,21.10108,20.10566,1.76843,20064.13009,117.69701
'12103','Pinellas',46475,2.4,1.02535,55.73933,35.64337,60.09528,39.8162,45.39025,25.72936,20.09596,1.61518,17580.30216,28.84389
'31153','Sarpy',55158,2.53,1.25129,47.31724,27.2299,50.79295,30.54788,38.18643,18.51346,20.08734,1.85849,22427.00674,8.85057
'17037','DeKalb',60574,2.7,1.21097,48.34779,28.27217,54.56837,33.821,37.88326,18.93771,20.07562,1.94392,24436.63004,39.57856
'27171','Wright',65181,2.5,1.24547,48.59248,28.5233,50.93477,30.7758,35.16816,15.61357,20.06918,2.07083,27709.35624,10.16817
'17163','St. Clair',53227,2.47,1.12915,46.50618,26.44474,50.9394,30.56189,37.21462,17.81562,20.06145,1.79678,21398.39941,40.85919
'51041','Chesterfield',57543,2.53,1.16163,49.10925,29.05061,51.39884,31.18569,40.81312,21.31437,20.05864,1.90733,23528.89769,19.528
'38015','Burleigh',52882,2.35,1.23861,44.06413,24.03935,48.72671,28.08297,33.0369,14.47598,20.02478,1.82127,20683.52336,3.28544
'02130','Ketchikan Gateway',61695,2.36,1.11918,48.00562,28.02001,55.02026,34.41466,37.85268,18.76446,19.9856,1.9234,23890.22566,13.48727
'21111','Jefferson',47823,2.47,1.11657,46.73486,26.77609,51.61338,31.15545,37.78995,18.74641,19.95877,1.65654,18093.76435,60.09806
'48329','Midland',54945,2.66,1.25897,44.38747,24.4595,47.3884,27.07582,37.48634,18.44287,19.92797,1.8989,21603.93925,4.3981
'12031','Duval',52838,2.57,1.16373,48.47783,28.55324,52.84958,32.56413,41.00661,21.6987,19.9246,1.80483,20123.40984,25.16632
'35001','Bernalillo',48107,2.52,1.11624,47.915,27.99157,52.83385,32.32237,38.96151,20.10846,19.92343,1.6887,18288.31447,37.0834
'42041','Cumberland',55372,2.38,1.14125,46.34227,26.42677,49.90416,29.67677,36.98429,17.88822,19.9155,1.83879,21968.28748,7.67614
'17111','McHenry',60574,2.7,1.21097,53.6798,33.78724,56.08555,36.14765,40.94371,21.29123,19.89255,1.93294,24128.82114,32.55055
'22051','Jefferson',47647,2.6,1.1469,50.25281,30.37089,54.32673,34.14038,42.77161,23.44873,19.88192,1.65842,18226.18623,22.82183
'37063','Durham',50889,2.37,1.08865,47.10367,27.25161,52.90216,32.37464,39.84354,20.83721,19.85206,1.72764,19364.96426,71.1297
'49057','Weber',60796,3.05,1.34094,43.55756,23.70814,46.79412,26.59314,34.9709,16.05415,19.84942,1.97899,22932.27726,103.5412
'29047','Clay',55749,2.5,1.17953,45.46522,25.62184,48.79236,28.66843,36.66478,17.56346,19.84338,1.86158,22298.08143,11.49932
'46099','Minnehaha',54183,2.47,1.30536,43.53705,23.70048,47.87039,27.45438,35.16065,16.44412,19.83658,1.85426,20873.8348,11.81744
'26065','Ingham',50392,2.44,1.10935,47.52931,27.69485,52.78201,32.31608,39.07492,20.25685,19.83445,1.73817,19023.77603,35.07668
'19113','Linn',53334,2.38,1.17776,44.04603,24.25935,47.68069,27.59087,34.27956,15.30745,19.78667,1.80342,20782.01966,12.60588
'17143','Peoria',52451,2.42,1.09508,44.06348,24.27843,47.87817,27.60822,35.89106,17.14485,19.78504,1.77484,20288.10201,33.4549
'47037','Davidson',51574,2.52,1.15799,47.17145,27.41757,52.9249,32.63268,39.33748,20.31661,19.75388,1.75307,19693.56359,40.42428
'48491','Williamson',57561,2.56,1.2184,48.03346,28.33614,51.3689,31.34307,40.13203,21.21294,19.69732,1.88638,23767.85171,26.01006
'44005','Newport',54920,2.49,1.14828,54.20546,34.51114,61.04691,40.86641,42.23291,23.38941,19.69432,1.82395,21209.51388,27.95885
'55087','Outagamie',57036,2.51,1.27167,44.64314,24.95122,48.74072,28.73256,33.70981,14.86169,19.69192,1.89558,22545.90503,10.02133
'41005','Clackamas',56275,2.51,1.13431,52.86547,33.18446,58.5076,38.42193,39.26465,20.55909,19.68101,1.81714,21145.09778,84.49864
'55101','Racine',53855,2.49,1.13379,47.80206,28.12109,52.6604,32.58905,36.50101,17.7281,19.68097,1.79443,20989.76376,44.6945
'17167','Sangamon',52426,2.34,1.12331,44.02708,24.34708,47.57168,27.34949,35.50219,17.12617,19.68,1.76571,20081.14989,47.32653
'25013','Hampden',50753,2.44,1.07072,49.73161,30.10935,56.56172,36.18061,38.07998,19.75224,19.62227,1.70929,19484.60418,53.42588
'42133','York',57494,2.52,1.21219,46.939,27.34053,50.43178,30.40707,35.60939,17.39352,19.59848,1.88417,22397.02417,0.03325
'13135','Gwinnett',57550,2.69,1.20688,48.94553,29.35631,52.29901,32.34318,40.2647,21.62449,19.58922,1.88598,22494.2092,52.09616
'31109','Lancaster',51092,2.37,1.23022,45.19756,25.60915,50.66429,30.51871,36.2334,17.55861,19.58841,1.74423,19104.06315,16.46483
'36055','Monroe',51810,2.45,1.09902,47.08904,27.5137,51.53914,31.27025,38.16929,19.9841,19.57534,1.71183,18756.21281,47.47644
'24041','Talbot',63017,2.37,1.06956,49.83123,30.27567,53.87407,34.06855,36.90326,18.14702,19.55556,1.96686,24350.44869,18.06728
'34009','Cape May',54292,2.1,0.913,56.23622,36.68166,61.4041,41.61971,41.25777,22.36933,19.55456,1.74728,21566.14145,1.24046
'36083','Rensselaer',57781,2.41,1.13716,46.2247,26.67283,51.77013,31.38697,35.8801,17.87892,19.55187,1.84108,22077.52786,35.14307
'53035','Kitsap',59549,2.53,1.10576,49.1959,29.65385,54.06017,34.1127,38.65136,19.98816,19.54205,1.88761,22624.18432,97.24543
'51770','Roanoke',48032,2.31,1.05385,45.17123,25.64222,51.26752,31.61877,37.39869,18.02235,19.52901,1.63694,17431.91632,54.50044
'13063','Clayton',57550,2.69,1.20688,45.20311,25.67638,48.98491,29.13209,39.75428,20.69739,19.52673,1.87483,22546.64923,41.79337
'12011','Broward',48839,2.66,1.16571,59.42801,39.94242,64.33957,44.64969,48.34751,29.32281,19.48559,1.65613,17621.7117,64.80335
'34001','Atlantic',54766,2.55,1.14717,54.68636,35.20449,60.73105,40.55559,40.08549,22.27897,19.48187,1.78485,20705.87973,21.12143
'37119','Mecklenburg',53471,2.56,1.17614,47.16168,27.69185,52.00189,32.07059,39.01699,20.32369,19.46983,1.77288,20112.73916,58.91243
'12021','Collier',58106,2.63,1.01968,56.03911,36.5913,60.27229,40.7214,42.28023,23.16744,19.44782,1.88198,22572.1866,16.61786
'53067','Thurston',60930,2.44,1.10457,48.28402,28.84021,52.94811,32.93064,38.65574,20.39617,19.44381,1.8878,22449.44511,31.99834
'24013','Carroll',66195,2.57,1.21628,51.53901,32.10028,54.35794,34.77469,36.83559,18.15067,19.43873,2.01958,26035.23416,20.88248
'26125','Oakland',52409,2.58,1.05891,52.78202,33.34388,56.96957,37.2269,40.51438,21.96836,19.43814,1.74221,19900.51305,36.42248
'21037','Campbell',53651,2.53,1.15649,43.97294,24.55533,47.52184,27.62159,34.71764,16.55873,19.41761,1.77902,20319.39877,46.34262
'51670','Hopewell',57543,2.53,1.16163,42.33391,22.94149,46.60364,27.09795,37.76679,18.49553,19.39242,1.85639,22529.60427,19.63945
'48121','Denton',56349,2.75,1.25952,49.36426,29.98209,54.50209,34.48899,39.40398,21.24496,19.38217,1.84278,22413.3424,18.57435
'25005','Bristol',54920,2.49,1.14828,51.12832,31.75794,58.89958,38.89243,37.28139,19.04561,19.37038,1.78974,21450.21586,25.08167
'53011','Clark',56275,2.51,1.13431,50.00146,30.63499,55.36917,35.45476,38.72475,20.50943,19.36647,1.81414,20676.80478,67.95645
'06083','Santa Barbara',60078,2.81,1.20149,56.71347,37.39072,65.85161,45.86857,45.92841,27.38497,19.32274,1.84595,21269.09189,67.95463
'51730','Petersburg',57543,2.53,1.16163,41.58984,22.28495,45.89894,26.53877,37.13907,17.89127,19.30489,1.85574,22209.00836,36.96974
'21067','Fayette',48545,2.36,1.13589,45.02124,25.7401,50.44524,30.65916,37.86796,19.25277,19.28113,1.65347,17456.07496,44.04147
'44001','Bristol',54920,2.49,1.14828,56.08625,36.81949,62.10609,42.59087,40.55433,21.92861,19.26677,1.80097,20473.08506,25.87779
'32031','Washoe',55724,2.51,1.18301,51.34491,32.09506,58.34228,38.0466,40.75102,23.08454,19.24985,1.78088,20232.87652,54.35579
'51840','Winchester',51188,2.52,1.16688,51.0079,31.76684,60.55476,41.1683,41.22464,22.13259,19.24106,1.6995,18645.63645,55.27519
'50007','Chittenden',58075,2.4,1.21736,49.93861,30.70195,55.18547,35.01056,39.80502,22.38046,19.23667,1.86929,22210.52755,34.12438
'42029','Chester',60259,2.59,1.16594,53.20248,33.96889,57.12655,37.60382,39.9548,21.69736,19.23359,1.87412,22352.4649,28.35837
'44003','Kent',54920,2.49,1.14828,52.75682,33.53322,57.41765,37.97517,39.66006,21.05148,19.22361,1.80214,20342.98955,25.03513
'25001','Barnstable',60317,2.17,0.95989,54.47312,35.27139,57.55387,38.24552,41.67864,22.91969,19.20173,1.87382,23203.94067,4.5212
'51570','Colonial Heights',57543,2.53,1.16163,45.61178,26.42501,49.59928,30.31923,37.95605,18.94835,19.18678,1.83423,22343.0109,17.44896
'13067','Cobb',57550,2.69,1.20688,47.91885,28.73685,51.4861,31.91463,39.76459,21.47287,19.182,1.85214,21921.11586,54.70737
'51550','Chesapeake',57605,2.58,1.24044,51.51807,32.33881,55.10755,35.65927,40.81891,22.44155,19.17926,1.86778,21798.93414,33.54871
'42003','Allegheny',47497,2.33,1.04457,46.96098,27.79086,51.82826,32.05284,37.09445,19.15136,19.17011,1.56211,16761.90151,127.00336
'08041','El Paso',56358,2.56,1.18043,46.72103,27.56504,51.24927,31.69624,37.66903,19.30673,19.15599,1.8335,21602.33691,15.16353
'08069','Larimer',56447,2.4,1.1452,48.08411,28.94562,52.75508,33.02886,38.3938,20.47459,19.1385,1.83359,21678.10554,17.1942
'17197','Will',60574,2.7,1.21097,52.54436,33.43452,55.03023,35.76961,38.4526,20.19749,19.10984,1.88468,22624.21795,39.17993
'21117','Kenton',53651,2.53,1.15649,44.0782,24.96886,48.2462,28.72859,34.69676,16.50635,19.10934,1.76475,19765.55398,43.30203
'26099','Macomb',52409,2.58,1.05891,49.11605,30.00829,52.07314,32.82834,37.93856,19.34876,19.10776,1.72646,19339.29252,31.93196
'48085','Collin',56349,2.75,1.25952,50.90035,31.8066,55.36765,35.80532,40.03798,22.08361,19.09375,1.8292,21817.8631,22.31124
'20209','Wyandotte',55749,2.5,1.17953,43.04534,23.9688,47.39593,27.93522,35.57581,17.15887,19.07654,1.81911,20876.35549,24.81877
'27019','Carver',65181,2.5,1.24547,49.75928,30.70431,52.61338,33.43531,35.2395,16.81077,19.05497,2.01311,25389.35452,15.9516
'08035','Douglas',60137,2.49,1.19028,53.31266,34.26204,55.38211,36.18505,42.78265,24.47718,19.05061,1.86454,22652.96029,36.28198
'09013','Tolland',66155,2.46,1.1627,48.34915,29.36621,51.85054,32.57483,36.99832,18.96449,18.98294,2.00532,24966.80812,19.67969
'34015','Gloucester',60259,2.59,1.16594,52.22,33.25055,55.41091,36.29946,38.65361,20.28791,18.96945,1.87646,21625.25887,16.18233
'04013','Maricopa',54700,2.67,1.13347,48.74796,29.79811,53.10191,33.5904,40.26638,22.41066,18.94985,1.74154,19308.71537,39.53343
'37183','Wake',60026,2.57,1.20446,45.29824,26.35287,49.82321,30.42285,36.43412,18.38003,18.94538,1.86612,21823.47703,21.04472
'56037','Sweetwater',69828,2.53,1.28276,38.91898,19.98163,41.19428,22,32.54667,14.32891,18.93735,2.11599,26580.35845,1.58582
'55059','Kenosha',60574,2.7,1.21097,46.69077,27.7606,51.60367,32.31891,36.266,18.08825,18.93017,1.87314,22185.64908,58.26593
'17113','McLean',57642,2.5,1.24453,42.84371,23.91976,46.93784,27.45314,34.02974,16.31297,18.92395,1.85659,21585.38352,26.86768
'51830','Williamsburg',57605,2.58,1.24044,47.42121,28.51969,52.58545,33.42108,42.35502,23.71137,18.90151,1.8824,20745.15381,40.25985
'42095','Northampton',56908,2.52,1.13508,48.93246,30.04973,52.85086,33.61636,36.89542,19.09333,18.88273,1.81047,21014.70522,18.18435
'42043','Dauphin',55372,2.38,1.14125,44.46625,25.61113,49.18649,29.78744,35.51685,17.693,18.85512,1.77135,20235.64579,15.67724
'18097','Marion',53085,2.54,1.17027,42.7585,23.95167,46.91613,27.68595,36.81555,18.61388,18.80682,1.73793,18916.92256,46.10012
'56005','Campbell',76576,2.68,1.44564,38.28766,19.51598,40.80358,21.75381,30.45142,12.54585,18.77169,2.28265,29217.12056,0.86144
'48439','Tarrant',56349,2.75,1.25952,45.88369,27.16091,50.32968,31.19891,38.2225,20.20274,18.72278,1.81397,21036.94589,20.16652
'27139','Scott',65181,2.5,1.24547,49.72131,31.05329,51.91747,33.12927,35.54474,17.65249,18.66802,1.98666,24586.68155,18.40099
'18089','Lake',60574,2.7,1.21097,42.49956,23.87285,45.47799,26.60954,35.23399,17.19695,18.62671,1.87198,21442.5702,32.84085
'20091','Johnson',55749,2.5,1.17953,47.77938,29.15883,51.71149,32.82029,37.70774,19.78046,18.62054,1.78067,20298.48563,21.36733
'02110','Juneau',75517,2.52,1.32399,45.19465,26.61209,50.19661,31.44673,36.29005,18.00535,18.58256,2.14449,27977.90376,8.22079
'06097','Sonoma',63274,2.52,1.11801,55.78828,37.211,63.8046,44.89969,42.49986,24.4657,18.57727,1.86313,21814.62146,24.56651
'17097','Lake',60574,2.7,1.21097,54.46757,35.91171,58.88336,40.16502,38.48601,20.51819,18.55586,1.85341,21431.30645,56.87094
'24025','Harford',66195,2.57,1.21628,48.4097,29.85851,50.94142,32.23319,37.2017,19.34579,18.55118,1.96436,24162.79212,25.00888
'42017','Bucks',60259,2.59,1.16594,52.51584,33.98294,56.10188,37.35615,39.4585,21.70054,18.5329,1.83753,21006.08491,22.3581
'34005','Burlington',60259,2.59,1.16594,53.47898,34.96899,56.75491,38.07468,41.01132,23.14927,18.50999,1.82825,21096.27772,23.65306
'36027','Dutchess',69671,2.73,1.20365,49.5991,31.09627,54.62839,35.71388,37.53831,20.02277,18.50282,2.02709,24787.28524,26.56177
'17089','Kane',60574,2.7,1.21097,51.69058,33.1923,55.73626,36.97629,37.64626,20.05643,18.49828,1.84776,21357.7653,57.56242
'34029','Ocean',63915,2.69,1.20119,53.24104,34.76914,55.25113,36.67643,43.80887,25.81941,18.47189,1.91482,22684.0687,34.47657
'51087','Henrico',57543,2.53,1.16163,46.85443,28.38998,50.53246,31.75136,39.40903,21.58556,18.46445,1.80677,20702.51352,33.37827
'31055','Douglas',55158,2.53,1.25129,43.98316,25.5223,48.47955,29.60921,35.86318,18.1418,18.46086,1.7718,19455.82116,15.46531
'29189','St. Louis',53227,2.47,1.12915,47.08941,28.64928,50.67944,31.99059,37.62258,19.83833,18.44013,1.71283,18603.09755,36.38237
'09007','Middlesex',66155,2.46,1.1627,49.45569,31.02166,53.49028,34.72938,36.78858,19.38081,18.43403,1.96714,23866.29483,23.63569
'29095','Jackson',55749,2.5,1.17953,42.84967,24.41925,46.84864,27.94644,35.99572,18.37389,18.43042,1.76181,20064.23734,33.01494
'36071','Orange',69671,2.73,1.20365,51.11098,32.68148,56.4483,37.67866,37.87698,20.29086,18.4295,2.00141,25003.19747,23.63188
'09005','Litchfield',69639,2.45,1.19663,48.30925,29.90409,51.99432,33.4514,34.70245,16.806,18.40515,2.03998,25627.57727,14.90738
'39035','Cuyahoga',48514,2.41,1.07199,47.55117,29.15178,53.73295,34.70565,37.312,19.95262,18.3994,1.5706,16544.78439,94.9728
'09011','New London',65419,2.43,1.18106,47.92214,29.52479,52.70588,33.86514,36.94102,19.56145,18.39735,1.95373,23355.19908,18.46288
'06113','Yolo',60330,2.66,1.1139,51.43332,33.04782,60.37755,41.60542,41.09958,23.16078,18.3855,1.77504,20121.74825,63.42424
'19153','Polk',57454,2.47,1.24774,42.87975,24.49856,46.32675,27.63882,34.53709,16.89834,18.38118,1.82966,20300.98303,20.92686
'36103','Suffolk',63915,2.69,1.20119,60.53757,42.17659,64.12513,45.70248,44.85231,26.76092,18.36098,1.88333,21619.34849,80.64422
'36093','Schenectady',57781,2.41,1.13716,45.54553,27.18687,49.98226,31.19681,35.55686,18.15906,18.35865,1.77569,19948.80906,37.71203
'51650','Hampton',57605,2.58,1.24044,45.493,27.14443,49.67943,31.17547,39.40463,21.28207,18.34856,1.82331,20194.67768,44.01867
'12086','Miami-Dade',48839,2.66,1.16571,57.4226,39.09652,66.16063,47.16762,45.31569,27.91368,18.32608,1.55141,16369.71328,123.27959
'33017','Strafford',69983,2.5,1.20989,46.23741,27.9125,51.70786,33.03609,35.05048,17.43487,18.32491,2.03049,25796.06788,18.92929
'48201','Harris',55207,2.87,1.28819,45.78265,27.4789,51.69104,32.6447,37.6831,20.39734,18.30375,1.7713,19562.48503,56.16646
'26163','Wayne',52409,2.58,1.05891,47.43753,29.15131,51.85399,33.28557,38.37212,20.66516,18.28621,1.67188,18050.24673,53.55772
'51810','Virginia Beach',57605,2.58,1.24044,50.15496,31.90619,53.87374,35.37308,42.75746,25.00976,18.24877,1.80273,20267.14801,44.51135
'32003','Clark',56258,2.69,1.23466,49.6518,31.40394,55.71334,36.82323,41.26761,23.90809,18.24786,1.75258,18438.58149,96.83143
'27163','Washington',65181,2.5,1.24547,47.90236,29.67412,49.87598,31.52514,37.2385,19.67267,18.22824,1.95366,23734.63961,20.27226
'51700','Newport News',57605,2.58,1.24044,43.37418,25.15358,48.11912,29.56602,38.20709,20.34859,18.22059,1.79917,20233.62536,50.43961
'25027','Worcester',64152,2.56,1.1932,47.52801,29.31407,53.54059,34.75657,34.98132,17.95699,18.21395,1.91704,22784.04299,17.88887
'33015','Rockingham',69983,2.5,1.20989,50.12073,31.92389,53.89806,35.50921,36.25811,18.76597,18.19684,2.03433,25257.51864,24.58852
'39049','Franklin',52910,2.5,1.16066,44.8077,26.62327,50.59807,31.97405,37.02644,19.43275,18.18443,1.68625,18258.52733,31.62779
'39061','Hamilton',53651,2.53,1.15649,44.79371,26.62617,51.03363,32.28859,34.93891,17.68344,18.16753,1.70428,18364.54936,58.88408
'08014','Broomfield',60137,2.49,1.19028,48.47884,30.32225,52.13404,33.78718,38.26004,20.63538,18.15659,1.7953,21202.02305,46.05592
